idx	wavile	kind	segment	sentenceidx	wordidx	phonemeidx	timemeg	timeds	timechapter	timesentence	duration
9808	segments/	phoneme	ah_B	134.0	15.0	0.0	850.48	850.48	817.9910000000001	3.9	0.02
9809	segments/	phoneme	n_I	134.0	15.0	1.0	850.5	850.5	818.0110000000001	3.92	0.11
9810	segments/	phoneme	d_E	134.0	15.0	2.0	850.61	850.612	818.1210000000001	4.03	0.08
9811	segments/	word	bowed	134.0	16.0		850.69	850.692	818.2010000000001	4.11	0.41
9812	segments/	phoneme	b_B	134.0	16.0	0.0	850.69	850.692	818.2010000000001	4.11	0.1
9813	segments/	phoneme	aw_I	134.0	16.0	1.0	850.7900000000001	850.792	818.3010000000002	4.21	0.26
9814	segments/	phoneme	d_E	134.0	16.0	2.0	851.0500000000001	851.052	818.5610000000001	4.47	0.05
9815	segments/	word	as	134.0	17.0		851.1	851.1	818.6110000000001	4.52	0.1
9816	segments/	phoneme	eh_B	134.0	17.0	0.0	851.1	851.1	818.6110000000001	4.52	0.06
9817	segments/	phoneme	z_E	134.0	17.0	1.0	851.1600000000001	851.16	818.6710000000002	4.579999999999999	0.04
9818	segments/	word	if	134.0	18.0		851.2	851.2	818.7110000000001	4.62	0.13
9819	segments/	phoneme	ih_B	134.0	18.0	0.0	851.2	851.2	818.7110000000001	4.62	0.07
9820	segments/	phoneme	f_E	134.0	18.0	1.0	851.2700000000001	851.272	818.7810000000002	4.69	0.06
9821	segments/	word	to	134.0	19.0		851.33	851.332	818.8410000000001	4.75	0.11
9822	segments/	phoneme	t_B	134.0	19.0	0.0	851.33	851.332	818.8410000000001	4.75	0.04
9823	segments/	phoneme	ih_E	134.0	19.0	1.0	851.37	851.368	818.8810000000001	4.79	0.07
9824	segments/	word	some	134.0	20.0		851.44	851.44	818.9510000000001	4.86	0.27
9825	segments/	phoneme	s_B	134.0	20.0	0.0	851.44	851.44	818.9510000000001	4.86	0.06
9826	segments/	phoneme	ah_I	134.0	20.0	1.0	851.5	851.5	819.0110000000001	4.92	0.07
9827	segments/	phoneme	m_E	134.0	20.0	2.0	851.57	851.572	819.0810000000001	4.99	0.14
9828	segments/	word	applauding	134.0	21.0		851.75	851.748	819.2610000000001	5.17	0.67
9829	segments/	phoneme	ah_B	134.0	21.0	0.0	851.75	851.748	819.2610000000001	5.17	0.1
9830	segments/	phoneme	p_I	134.0	21.0	1.0	851.85	851.852	819.3610000000001	5.27	0.14
9831	segments/	phoneme	l_I	134.0	21.0	2.0	851.99	851.988	819.5010000000001	5.409999999999999	0.07
9832	segments/	phoneme	ao_I	134.0	21.0	3.0	852.0600000000001	852.06	819.5710000000001	5.4799999999999995	0.1
9833	segments/	phoneme	d_I	134.0	21.0	4.0	852.1600000000001	852.16	819.6710000000002	5.579999999999999	0.05
9834	segments/	phoneme	ih_I	134.0	21.0	5.0	852.21	852.212	819.7210000000001	5.629999999999999	0.09
9835	segments/	phoneme	ng_E	134.0	21.0	6.0	852.3000000000001	852.3	819.8110000000001	5.719999999999999	0.12
9836	segments/	word	crowd	134.0	22.0		852.4200000000001	852.42	819.9310000000002	5.84	0.53
9837	segments/	phoneme	k_B	134.0	22.0	0.0	852.4200000000001	852.42	819.9310000000002	5.84	0.11
9838	segments/	phoneme	r_I	134.0	22.0	1.0	852.5300000000001	852.532	820.0410000000002	5.95	0.07
9839	segments/	phoneme	aw_I	134.0	22.0	2.0	852.6	852.6	820.1110000000001	6.0200000000000005	0.24
9840	segments/	phoneme	d_E	134.0	22.0	3.0	852.84	852.84	820.3510000000001	6.260000000000001	0.11
9841	segments/	word	conjured	134.0	23.0		852.99	852.988	820.5010000000001	6.41	0.36
9842	segments/	phoneme	oov_S	134.0	23.0	0.0	852.99	852.988	820.5010000000001	6.41	0.36
9843	segments/	word	up	134.0	24.0		853.4000000000001	853.4	820.9110000000002	6.82	0.26
9844	segments/	phoneme	ah_B	134.0	24.0	0.0	853.4000000000001	853.4	820.9110000000002	6.82	0.09
9845	segments/	phoneme	p_E	134.0	24.0	1.0	853.49	853.488	821.0010000000001	6.91	0.17
9846	segments/	word	by	134.0	25.0		853.6800000000001	853.68	821.1910000000001	7.1	0.18
9847	segments/	phoneme	b_B	134.0	25.0	0.0	853.6800000000001	853.68	821.1910000000001	7.1	0.11
9848	segments/	phoneme	ay_E	134.0	25.0	1.0	853.7900000000001	853.792	821.3010000000002	7.21	0.07
9849	segments/	word	his	134.0	26.0		853.86	853.86	821.3710000000001	7.28	0.14
9850	segments/	phoneme	hh_B	134.0	26.0	0.0	853.86	853.86	821.3710000000001	7.28	0.06
9851	segments/	phoneme	ih_I	134.0	26.0	1.0	853.9200000000001	853.92	821.4310000000002	7.34	0.05
9852	segments/	phoneme	z_E	134.0	26.0	2.0	853.97	853.972	821.4810000000001	7.39	0.03
9853	segments/	word	imagination	134.0	27.0		854.0	854.0	821.5110000000001	7.42	0.76
9854	segments/	phoneme	ih_B	134.0	27.0	0.0	854.0	854.0	821.5110000000001	7.42	0.06
9855	segments/	phoneme	m_I	134.0	27.0	1.0	854.0600000000001	854.06	821.5710000000001	7.4799999999999995	0.06
9856	segments/	phoneme	ae_I	134.0	27.0	2.0	854.12	854.12	821.6310000000001	7.539999999999999	0.07
9857	segments/	phoneme	jh_I	134.0	27.0	3.0	854.19	854.192	821.7010000000001	7.609999999999999	0.07
9858	segments/	phoneme	ah_I	134.0	27.0	4.0	854.26	854.26	821.7710000000001	7.68	0.06
9859	segments/	phoneme	n_I	134.0	27.0	5.0	854.32	854.32	821.8310000000001	7.739999999999999	0.07
9860	segments/	phoneme	ey_I	134.0	27.0	6.0	854.39	854.388	821.9010000000001	7.81	0.09
9861	segments/	phoneme	sh_I	134.0	27.0	7.0	854.48	854.48	821.9910000000001	7.8999999999999995	0.1
9862	segments/	phoneme	ah_I	134.0	27.0	8.0	854.58	854.58	822.0910000000001	7.999999999999999	0.06
9863	segments/	phoneme	n_E	134.0	27.0	9.0	854.64	854.64	822.1510000000001	8.059999999999999	0.12
9864	segments/	silence					854.836	854.836	822.3310000000001		1.272
9865	segments/	word	You	135.0	0.0		856.19	856.192	823.6730000000002	0.07	0.43
9866	segments/	phoneme	y_B	135.0	0.0	0.0	856.19	856.192	823.6730000000002	0.07	0.18
9867	segments/	phoneme	uw_E	135.0	0.0	1.0	856.37	856.368	823.8530000000002	0.25	0.25
9868	segments/	word	are	135.0	1.0		856.75	856.748	824.2330000000002	0.63	0.18
9869	segments/	phoneme	aa_B	135.0	1.0	0.0	856.75	856.748	824.2330000000002	0.63	0.11
9870	segments/	phoneme	r_E	135.0	1.0	1.0	856.86	856.86	824.3430000000002	0.74	0.07
9871	segments/	word	to	135.0	2.0		856.93	856.928	824.4130000000001	0.81	0.1
9872	segments/	phoneme	t_B	135.0	2.0	0.0	856.93	856.928	824.4130000000001	0.81	0.05
9873	segments/	phoneme	ih_E	135.0	2.0	1.0	856.98	856.98	824.4630000000002	0.8600000000000001	0.05
9874	segments/	word	be	135.0	3.0		857.04	857.04	824.5230000000001	0.92	0.14
9875	segments/	phoneme	b_B	135.0	3.0	0.0	857.04	857.04	824.5230000000001	0.92	0.08
9876	segments/	phoneme	iy_E	135.0	3.0	1.0	857.12	857.12	824.6030000000002	1.0	0.06
9877	segments/	word	congratulated	135.0	4.0		857.18	857.18	824.6630000000001	1.06	0.89
9878	segments/	phoneme	k_B	135.0	4.0	0.0	857.18	857.18	824.6630000000001	1.06	0.04
9879	segments/	phoneme	ah_I	135.0	4.0	1.0	857.22	857.22	824.7030000000002	1.1	0.06
9880	segments/	phoneme	n_I	135.0	4.0	2.0	857.28	857.28	824.7630000000001	1.1600000000000001	0.07
9881	segments/	phoneme	g_I	135.0	4.0	3.0	857.35	857.352	824.8330000000002	1.2300000000000002	0.04
9882	segments/	phoneme	r_I	135.0	4.0	4.0	857.39	857.388	824.8730000000002	1.2700000000000002	0.05
9883	segments/	phoneme	ae_I	135.0	4.0	5.0	857.44	857.44	824.9230000000002	1.3200000000000003	0.05
9884	segments/	phoneme	ch_I	135.0	4.0	6.0	857.49	857.488	824.9730000000002	1.3700000000000003	0.1
9885	segments/	phoneme	ah_I	135.0	4.0	7.0	857.59	857.592	825.0730000000002	1.4700000000000004	0.04
9886	segments/	phoneme	l_I	135.0	4.0	8.0	857.63	857.628	825.1130000000002	1.5100000000000005	0.08
9887	segments/	phoneme	ey_I	135.0	4.0	9.0	857.71	857.712	825.1930000000002	1.5900000000000005	0.06
9888	segments/	phoneme	t_I	135.0	4.0	10.0	857.77	857.768	825.2530000000002	1.6500000000000006	0.06
9889	segments/	phoneme	ih_I	135.0	4.0	11.0	857.83	857.832	825.3130000000002	1.7100000000000006	0.09
9890	segments/	phoneme	d_E	135.0	4.0	12.0	857.92	857.92	825.4030000000001	1.8000000000000007	0.15
9891	segments/	silence					858.07	858.072	825.5530000000002	1.95	0.33
9892	segments/	word	I	135.0	5.0		858.4	858.4	825.8830000000002	2.28	0.15
9893	segments/	phoneme	ay_S	135.0	5.0	0.0	858.4	858.4	825.8830000000002	2.28	0.15
9894	segments/	word	remarked	135.0	6.0		858.55	858.548	826.0330000000001	2.43	0.51
9895	segments/	phoneme	r_B	135.0	6.0	0.0	858.55	858.548	826.0330000000001	2.43	0.05
9896	segments/	phoneme	ih_I	135.0	6.0	1.0	858.6	858.6	826.0830000000002	2.48	0.06
9897	segments/	phoneme	m_I	135.0	6.0	2.0	858.66	858.66	826.1430000000001	2.54	0.08
9898	segments/	phoneme	aa_I	135.0	6.0	3.0	858.74	858.74	826.2230000000002	2.62	0.1
9899	segments/	phoneme	r_I	135.0	6.0	4.0	858.84	858.84	826.3230000000002	2.72	0.05
9900	segments/	phoneme	k_I	135.0	6.0	5.0	858.89	858.888	826.3730000000002	2.77	0.04
9901	segments/	phoneme	t_E	135.0	6.0	6.0	858.93	858.928	826.4130000000001	2.81	0.13
9902	segments/	word	considerably	135.0	7.0		859.15	859.148	826.6330000000002	3.03	0.57
9903	segments/	phoneme	k_B	135.0	7.0	0.0	859.15	859.148	826.6330000000002	3.03	0.05
9904	segments/	phoneme	ah_I	135.0	7.0	1.0	859.2	859.2	826.6830000000002	3.0799999999999996	0.05
9905	segments/	phoneme	n_I	135.0	7.0	2.0	859.25	859.248	826.7330000000002	3.1299999999999994	0.07
9906	segments/	phoneme	s_I	135.0	7.0	3.0	859.32	859.32	826.8030000000002	3.1999999999999993	0.07
9907	segments/	phoneme	ih_I	135.0	7.0	4.0	859.39	859.388	826.8730000000002	3.269999999999999	0.06
9908	segments/	phoneme	d_I	135.0	7.0	5.0	859.45	859.452	826.9330000000002	3.329999999999999	0.03
9909	segments/	phoneme	er_I	135.0	7.0	6.0	859.48	859.48	826.9630000000002	3.359999999999999	0.05
9910	segments/	phoneme	ah_I	135.0	7.0	7.0	859.53	859.528	827.0130000000001	3.409999999999999	0.02
9911	segments/	phoneme	b_I	135.0	7.0	8.0	859.55	859.548	827.0330000000001	3.429999999999999	0.07
9912	segments/	phoneme	l_I	135.0	7.0	9.0	859.62	859.62	827.1030000000002	3.4999999999999987	0.01
9913	segments/	phoneme	iy_E	135.0	7.0	10.0	859.63	859.628	827.1130000000002	3.5099999999999985	0.09
9914	segments/	word	surprised	135.0	8.0		859.72	859.72	827.2030000000002	3.6	0.57
9915	segments/	phoneme	s_B	135.0	8.0	0.0	859.72	859.72	827.2030000000002	3.6	0.05
9916	segments/	phoneme	ah_I	135.0	8.0	1.0	859.77	859.768	827.2530000000002	3.65	0.07
9917	segments/	phoneme	p_I	135.0	8.0	2.0	859.84	859.84	827.3230000000002	3.7199999999999998	0.06
9918	segments/	phoneme	r_I	135.0	8.0	3.0	859.9	859.9	827.3830000000002	3.78	0.09
9919	segments/	phoneme	ay_I	135.0	8.0	4.0	859.99	859.988	827.4730000000002	3.8699999999999997	0.18
9920	segments/	phoneme	z_I	135.0	8.0	5.0	860.17	860.168	827.6530000000001	4.05	0.07
9921	segments/	phoneme	d_E	135.0	8.0	6.0	860.24	860.24	827.7230000000002	4.12	0.05
9922	segments/	word	at	135.0	9.0		860.29	860.288	827.7730000000001	4.17	0.08
9923	segments/	phoneme	ae_B	135.0	9.0	0.0	860.29	860.288	827.7730000000001	4.17	0.04
9924	segments/	phoneme	t_E	135.0	9.0	1.0	860.33	860.332	827.8130000000002	4.21	0.04
9925	segments/	word	his	135.0	10.0		860.37	860.368	827.8530000000002	4.25	0.14
9926	segments/	phoneme	hh_B	135.0	10.0	0.0	860.37	860.368	827.8530000000002	4.25	0.05
9927	segments/	phoneme	ih_I	135.0	10.0	1.0	860.42	860.42	827.9030000000001	4.3	0.04
9928	segments/	phoneme	z_E	135.0	10.0	2.0	860.46	860.46	827.9430000000002	4.34	0.05
9929	segments/	word	enthusiasm	135.0	11.0		860.51	860.508	827.9930000000002	4.39	0.79
9930	segments/	phoneme	ih_B	135.0	11.0	0.0	860.51	860.508	827.9930000000002	4.39	0.08
9931	segments/	phoneme	n_I	135.0	11.0	1.0	860.59	860.592	828.0730000000002	4.47	0.07
9932	segments/	phoneme	th_I	135.0	11.0	2.0	860.66	860.66	828.1430000000001	4.54	0.07
9933	segments/	phoneme	uw_I	135.0	11.0	3.0	860.73	860.732	828.2130000000002	4.61	0.13
9934	segments/	phoneme	z_I	135.0	11.0	4.0	860.86	860.86	828.3430000000002	4.74	0.07
9935	segments/	phoneme	iy_I	135.0	11.0	5.0	860.93	860.928	828.4130000000001	4.8100000000000005	0.06
9936	segments/	phoneme	ae_I	135.0	11.0	6.0	860.99	860.988	828.4730000000002	4.87	0.08
9937	segments/	phoneme	z_I	135.0	11.0	7.0	861.07	861.072	828.5530000000002	4.95	0.04
9938	segments/	phoneme	ah_I	135.0	11.0	8.0	861.11	861.112	828.5930000000002	4.99	0.07
9939	segments/	phoneme	m_E	135.0	11.0	9.0	861.18	861.18	828.6630000000001	5.0600000000000005	0.12
9940	segments/	silence					861.376	861.376	828.8430000000002		0.928
9941	segments/	word	There	136.0	0.0		862.47	862.472	829.9210000000002	0.15	0.12
9942	segments/	phoneme	dh_B	136.0	0.0	0.0	862.47	862.472	829.9210000000002	0.15	0.01
9943	segments/	phoneme	eh_I	136.0	0.0	1.0	862.48	862.48	829.9310000000002	0.16	0.04
9944	segments/	phoneme	r_E	136.0	0.0	2.0	862.5200000000001	862.52	829.9710000000002	0.2	0.07
9945	segments/	word	was	136.0	1.0		862.59	862.592	830.0410000000002	0.27	0.27
9946	segments/	phoneme	w_B	136.0	1.0	0.0	862.59	862.592	830.0410000000002	0.27	0.09
9947	segments/	phoneme	aa_I	136.0	1.0	1.0	862.6800000000001	862.68	830.1310000000002	0.36	0.09
9948	segments/	phoneme	z_E	136.0	1.0	2.0	862.7700000000001	862.772	830.2210000000002	0.44999999999999996	0.09
9949	segments/	word	the	136.0	2.0		862.86	862.86	830.3110000000001	0.54	0.14
9950	segments/	phoneme	dh_B	136.0	2.0	0.0	862.86	862.86	830.3110000000001	0.54	0.06
9951	segments/	phoneme	iy_E	136.0	2.0	1.0	862.9200000000001	862.92	830.3710000000002	0.6000000000000001	0.08
9952	segments/	word	case	136.0	3.0		863.0	863.0	830.4510000000001	0.68	0.48
9953	segments/	phoneme	k_B	136.0	3.0	0.0	863.0	863.0	830.4510000000001	0.68	0.14
9954	segments/	phoneme	ey_I	136.0	3.0	1.0	863.1400000000001	863.14	830.5910000000002	0.8200000000000001	0.17
9955	segments/	phoneme	s_E	136.0	3.0	2.0	863.3100000000001	863.312	830.7610000000002	0.9900000000000001	0.17
9956	segments/	word	of	136.0	4.0		863.5600000000001	863.56	831.0110000000002	1.24	0.15
9957	segments/	phoneme	ah_B	136.0	4.0	0.0	863.5600000000001	863.56	831.0110000000002	1.24	0.09
9958	segments/	phoneme	v_E	136.0	4.0	1.0	863.6500000000001	863.652	831.1010000000002	1.33	0.06
9959	segments/	word	Von	136.0	5.0		863.71	863.712	831.1610000000002	1.39	0.19
9960	segments/	phoneme	oov_S	136.0	5.0	0.0	863.71	863.712	831.1610000000002	1.39	0.19
9961	segments/	word	Bischoff	136.0	6.0		863.97	863.972	831.4210000000002	1.65	0.42
9962	segments/	phoneme	oov_S	136.0	6.0	0.0	863.97	863.972	831.4210000000002	1.65	0.42
9963	segments/	word	at	136.0	7.0		864.4200000000001	864.42	831.8710000000002	2.1	0.16
9964	segments/	phoneme	ae_B	136.0	7.0	0.0	864.4200000000001	864.42	831.8710000000002	2.1	0.09
9965	segments/	phoneme	t_E	136.0	7.0	1.0	864.5100000000001	864.512	831.9610000000002	2.19	0.07
9966	segments/	word	Frankfort	136.0	8.0		864.58	864.58	832.0310000000002	2.26	0.41
9967	segments/	phoneme	oov_S	136.0	8.0	0.0	864.58	864.58	832.0310000000002	2.26	0.41
9968	segments/	word	last	136.0	9.0		865.0300000000001	865.032	832.4810000000002	2.71	0.27
9969	segments/	phoneme	l_B	136.0	9.0	0.0	865.0300000000001	865.032	832.4810000000002	2.71	0.08
9970	segments/	phoneme	ae_I	136.0	9.0	1.0	865.11	865.112	832.5610000000001	2.79	0.02
9971	segments/	phoneme	s_I	136.0	9.0	2.0	865.13	865.128	832.5810000000001	2.81	0.09
9972	segments/	phoneme	t_E	136.0	9.0	3.0	865.22	865.22	832.6710000000002	2.9	0.08
9973	segments/	word	year	136.0	10.0		865.3000000000001	865.3	832.7510000000002	2.98	0.11
9974	segments/	phoneme	y_B	136.0	10.0	0.0	865.3000000000001	865.3	832.7510000000002	2.98	0.04
9975	segments/	phoneme	ih_I	136.0	10.0	1.0	865.34	865.34	832.7910000000002	3.02	0.06
9976	segments/	phoneme	r_E	136.0	10.0	2.0	865.4000000000001	865.4	832.8510000000002	3.08	0.01
9977	segments/	silence					865.548	865.548	832.9870000000002		0.488
9978	segments/	word	He	137.0	0.0		866.128	866.128	833.5550000000003	0.08	0.1
9979	segments/	phoneme	hh_B	137.0	0.0	0.0	866.128	866.128	833.5550000000003	0.08	0.06
9980	segments/	phoneme	iy_E	137.0	0.0	1.0	866.188	866.188	833.6150000000002	0.14	0.04
9981	segments/	word	would	137.0	1.0		866.228	866.228	833.6550000000002	0.18	0.19
9982	segments/	phoneme	w_B	137.0	1.0	0.0	866.228	866.228	833.6550000000002	0.18	0.07
9983	segments/	phoneme	uh_I	137.0	1.0	1.0	866.298	866.296	833.7250000000003	0.25	0.04
9984	segments/	phoneme	d_E	137.0	1.0	2.0	866.338	866.336	833.7650000000002	0.29	0.08
9985	segments/	word	certainly	137.0	2.0		866.418	866.416	833.8450000000003	0.37	0.36
9986	segments/	phoneme	s_B	137.0	2.0	0.0	866.418	866.416	833.8450000000003	0.37	0.11
9987	segments/	phoneme	er_I	137.0	2.0	1.0	866.528	866.528	833.9550000000003	0.48	0.09
9988	segments/	phoneme	t_I	137.0	2.0	2.0	866.618	866.62	834.0450000000003	0.57	0.01
9989	segments/	phoneme	ah_I	137.0	2.0	3.0	866.628	866.628	834.0550000000003	0.58	0.02
9990	segments/	phoneme	n_I	137.0	2.0	4.0	866.648	866.648	834.0750000000003	0.6	0.03
9991	segments/	phoneme	l_I	137.0	2.0	5.0	866.678	866.676	834.1050000000002	0.63	0.05
9992	segments/	phoneme	iy_E	137.0	2.0	6.0	866.728	866.728	834.1550000000002	0.68	0.05
9993	segments/	word	have	137.0	3.0		866.778	866.78	834.2050000000003	0.73	0.11
9994	segments/	phoneme	hh_B	137.0	3.0	0.0	866.778	866.78	834.2050000000003	0.73	0.03
9995	segments/	phoneme	ae_I	137.0	3.0	1.0	866.808	866.808	834.2350000000002	0.76	0.03
9996	segments/	phoneme	v_E	137.0	3.0	2.0	866.838	866.836	834.2650000000002	0.79	0.05
9997	segments/	word	been	137.0	4.0		866.888	866.888	834.3150000000003	0.84	0.14
9998	segments/	phoneme	b_B	137.0	4.0	0.0	866.888	866.888	834.3150000000003	0.84	0.04
9999	segments/	phoneme	ih_I	137.0	4.0	1.0	866.928	866.928	834.3550000000002	0.88	0.05
10000	segments/	phoneme	n_E	137.0	4.0	2.0	866.978	866.976	834.4050000000002	0.93	0.05
10001	segments/	word	hung	137.0	5.0		867.028	867.028	834.4550000000003	0.98	0.3
10002	segments/	phoneme	hh_B	137.0	5.0	0.0	867.028	867.028	834.4550000000003	0.98	0.06
10003	segments/	phoneme	ah_I	137.0	5.0	1.0	867.088	867.088	834.5150000000002	1.04	0.11
10004	segments/	phoneme	ng_E	137.0	5.0	2.0	867.198	867.196	834.6250000000002	1.1500000000000001	0.13
10005	segments/	silence					867.328	867.328	834.7550000000002	1.28	0.23
10006	segments/	word	had	137.0	6.0		867.558	867.556	834.9850000000002	1.51	0.24
10007	segments/	phoneme	hh_B	137.0	6.0	0.0	867.558	867.556	834.9850000000002	1.51	0.1
10008	segments/	phoneme	ae_I	137.0	6.0	1.0	867.658	867.66	835.0850000000003	1.61	0.06
10009	segments/	phoneme	d_E	137.0	6.0	2.0	867.718	867.716	835.1450000000002	1.6700000000000002	0.08
10010	segments/	word	this	137.0	7.0		867.798	867.796	835.2250000000003	1.75	0.18
10011	segments/	phoneme	dh_B	137.0	7.0	0.0	867.798	867.796	835.2250000000003	1.75	0.01
10012	segments/	phoneme	ih_I	137.0	7.0	1.0	867.808	867.808	835.2350000000002	1.76	0.09
10013	segments/	phoneme	s_E	137.0	7.0	2.0	867.898	867.9	835.3250000000003	1.85	0.08
10014	segments/	word	test	137.0	8.0		867.998	868.0	835.4250000000003	1.95	0.31
10015	segments/	phoneme	t_B	137.0	8.0	0.0	867.998	868.0	835.4250000000003	1.95	0.09
10016	segments/	phoneme	eh_I	137.0	8.0	1.0	868.088	868.088	835.5150000000002	2.04	0.08
10017	segments/	phoneme	s_I	137.0	8.0	2.0	868.168	868.168	835.5950000000003	2.12	0.08
10018	segments/	phoneme	t_E	137.0	8.0	3.0	868.248	868.248	835.6750000000003	2.2	0.06
10019	segments/	word	been	137.0	9.0		868.308	868.308	835.7350000000002	2.26	0.13
10020	segments/	phoneme	b_B	137.0	9.0	0.0	868.308	868.308	835.7350000000002	2.26	0.04
10021	segments/	phoneme	ih_I	137.0	9.0	1.0	868.348	868.348	835.7750000000002	2.3	0.05
10022	segments/	phoneme	n_E	137.0	9.0	2.0	868.398	868.4	835.8250000000003	2.3499999999999996	0.04
10023	segments/	word	in	137.0	10.0		868.438	868.436	835.8650000000002	2.39	0.12
10024	segments/	phoneme	ih_B	137.0	10.0	0.0	868.438	868.436	835.8650000000002	2.39	0.07
10025	segments/	phoneme	n_E	137.0	10.0	1.0	868.508	868.508	835.9350000000003	2.46	0.05
10026	segments/	word	existence	137.0	11.0		868.558	868.556	835.9850000000002	2.51	0.65
10027	segments/	phoneme	ih_B	137.0	11.0	0.0	868.558	868.556	835.9850000000002	2.51	0.04
10028	segments/	phoneme	g_I	137.0	11.0	1.0	868.598	868.596	836.0250000000002	2.55	0.05
10029	segments/	phoneme	z_I	137.0	11.0	2.0	868.648	868.648	836.0750000000003	2.5999999999999996	0.08
10030	segments/	phoneme	ih_I	137.0	11.0	3.0	868.728	868.728	836.1550000000002	2.6799999999999997	0.06
10031	segments/	phoneme	s_I	137.0	11.0	4.0	868.788	868.788	836.2150000000003	2.7399999999999998	0.06
10032	segments/	phoneme	t_I	137.0	11.0	5.0	868.848	868.848	836.2750000000002	2.8	0.05
10033	segments/	phoneme	ah_I	137.0	11.0	6.0	868.898	868.9	836.3250000000003	2.8499999999999996	0.05
10034	segments/	phoneme	n_I	137.0	11.0	7.0	868.948	868.948	836.3750000000002	2.8999999999999995	0.09
10035	segments/	phoneme	s_E	137.0	11.0	8.0	869.038	869.04	836.4650000000003	2.9899999999999993	0.17
10036	segments/	silence					869.324	869.324	836.7390000000003		0.44
10037	segments/	word	Then	138.0	0.0		869.876	869.876	837.2790000000003	0.1	0.3
10038	segments/	phoneme	dh_B	138.0	0.0	0.0	869.876	869.876	837.2790000000003	0.1	0.13
10039	segments/	phoneme	eh_I	138.0	0.0	1.0	870.006	870.004	837.4090000000003	0.23	0.09
10040	segments/	phoneme	n_E	138.0	0.0	2.0	870.096	870.096	837.4990000000004	0.32	0.08
10041	segments/	word	there	138.0	1.0		870.1859999999999	870.184	837.5890000000003	0.41	0.08
10042	segments/	phoneme	dh_B	138.0	1.0	0.0	870.1859999999999	870.184	837.5890000000003	0.41	0.04
10043	segments/	phoneme	eh_I	138.0	1.0	1.0	870.226	870.224	837.6290000000004	0.44999999999999996	0.03
10044	segments/	phoneme	r_E	138.0	1.0	2.0	870.256	870.256	837.6590000000003	0.48	0.01
10045	segments/	word	was	138.0	2.0		870.266	870.264	837.6690000000003	0.49	0.17
10046	segments/	phoneme	w_B	138.0	2.0	0.0	870.266	870.264	837.6690000000003	0.49	0.02
10047	segments/	phoneme	ah_I	138.0	2.0	1.0	870.286	870.284	837.6890000000003	0.51	0.06
10048	segments/	phoneme	z_E	138.0	2.0	2.0	870.346	870.344	837.7490000000004	0.5700000000000001	0.09
10049	segments/	word	Mason	138.0	3.0		870.4459999999999	870.444	837.8490000000003	0.67	0.4
10050	segments/	phoneme	m_B	138.0	3.0	0.0	870.4459999999999	870.444	837.8490000000003	0.67	0.14
10051	segments/	phoneme	ey_I	138.0	3.0	1.0	870.5859999999999	870.584	837.9890000000003	0.81	0.09
